big kid prop cop motherfuckin buck shoot step cause live crew kinda big teach guy nigga want write rap ask cause cold stand good shit type fuck nut break fuck cause big city nigga try stick hole ass family black steal live leave catch buck shoot goin word duck gettin throw body suppose trigger nigga hoe try test cause stand test fuck step leave face tear man rappin hit split time dick wet roll crew come war puttin motherfucker gangsta big toe yeahng rip mic kill beat freak hit bad mad fame quick brain inside catch start bitch makin kid kill mother old man past stick ass cold cash fast creep steal day knock door shoot type shit word goin break style wild comin straight big motherfuckin problem child bitch ass nigga mother ready fuck cause good way family talkin bout motherfucker bout sign peace crew nigga talkin gun shit bust rhyme stop funk word bout peace man money nigga ready	train
type joke lot black write rhyme cool light playin rapper smooth lyric sayin dick roll punk roll live guy beef hand cross leave reach touch brother think black white mc run battle come soon ring thing cause drop ill rhyme lot rapper talk murder shit kill time crew run fuck big gun cause mc grab leave step knock brain stop shorty rap hot old mcs talkin break big swing long sing cause song big attack rap matter fact black puttin cause star talkin heart believe big man microphone truth cause phone life punk brother die cause try cash pull fast try blast ass lot quick spot yeahng play gun cause gangsta boy fact track everybody mike mike wanna big shot nigga corner business bounce forget peep big let hoe oh hoe man word let	train
finger lick finger lick good finger lick finger lick good finger lick finger lick good finger lick finger lick good lick lick uh lick lick uh lick lick uh lick lick uh mike come mike let tear hear evil evil talkin bullshit damn people damn money build rip think tip mike grow big man nut time turn brand new paper day finger lick finger lick good finger lick finger lick good finger lick finger lick good finger lick finger lick good lick lick uh lick lick uh lick lick uh lick lick uh mike good people mean mike mad man style mic lip scream create sound million rock light head wake wrong bed man yes man point stand cause type flavor style bass real fat funky taste finger lick finger lick good finger lick finger lick good finger lick finger lick good finger lick good mike come let tear catch groove dark grab hold park cause flip rhyme tip tongue switch rhythm rhyme piece bite begin write sleep think bout beat mic bust treat crazy funky find store walk time rhyme girl hear talk fly wear cause freak free funky funky sell house sell car sell stuff new yeahk city believe whip whip whip cream whip whip whip cream minute man brother rock finger good dj finger good	train
good everybody everybody uh ready pass oh rollin good good alright everybody hey everybody tell everybody little story song thing sure everybody uh feel feel uh good thing bad thing feel great girl oh girl oh hey girl kiss old crack guy uh baby funky oh baby day girl mike nice man tell girl day shit talkin hip hop system hey girl girl baby look nice shit girl look nice girl girl oh hey girl right baby time look uh water clown mouth hey baby win ball baby	train
feel feel hear deal cool run mind come walk true way talk mc pass mic truth play rock block party til hair turn sayin pass mic rock come place bass way stop think catch cause turn turn pass mic stop til rock rock beat come rock thank mind way lot people jealous talk cause thing everybody rap life big true yeahself fall pass mic come find groove beat let hold groove rhythm soul pass mic brother rock come shine light yes yes yes yes time right light time life rockin time fly fun mike come come pay tell truth want rock let rock joint old school way til crack mcs think meet day stand ground mc act clown ask feel bass face crowd	train
good time work ride city day sit seat dream away dream lady away away away away alright wild man wild stupid sleep late man easy	train
boy comin home comin home oh comin home comin home comin home oh comin home	train
thing use live life true find turn look sure hip lot people music shit ask rhyme jam mic stand love love love love love love love love earth brand new day light fade away shine white sun need hide place run music bring light mind groove feel beat time power air start real good lose love time love time love time love time free mind time good time let yeahself time shine spread feelin good inside break fool need hide music takin control soul hold let stand time stand time come stand time think stand	train
sun light day feel fade away ride thought time come smoke air mind begin stand time slip star sit think sun light begin long shine sure cold chill fear cut feel heart mind bring light fear speak head dark light light think talk	train
kiss ass boy fuck man man comin block funk walk cause today day nice movin thing motherfucker lookin sayin live cause outta way feel dance mike crazy ride block water slide cause type day feel cause lose cause fuck player play play win play need little bit right find somebody right shit want right people hit man man man man man man man man man man	train
oh funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss fuck happen funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky boss funky ass boss right funky motherfucker cause	train
right great big round check thank come tonight nice guy guy alright freak beat sound sweet fresh yes come inside thing let swing oh break tell motherfucker shit cause sucker strong bullshit day long bust shoe bust spread word drive world right run hair cut nice nice real nice come come work work work work tryin life love pound fire look try little bit soul shit boy everybody hear time mind night good hear come week remember way home drink drink drive	train
eat crazy think fly think high tell tell maybe reason smile listen head want set loose shake let flow slide ride prop cause want funny money huh think come mike love man scream sweat wet ring dream flow sweet whip mic mic kickin wall wall people wack jack ride flow believe come bet think lose mind time time lose mind right think lose mind time time lose mind little talk tired drive time eye head realize rock want wall play wall want want sucker write check bounce reach pocket fresh long clean ill motherfucker cool hot rhyme reason cause hot think crew suck want want want want	train
right time set record straight pay hear ear time livin time givin time livin time givin time livin time givin time livin time givin check pay hear ear soul fire soul fire water water time livin time givin time makin sell time livin time givin time makin sell	train
right right right shine sun right right right shine sun	train
skill pay skill pay skill pay skill pay mike trap time come rap rip wake mcs pick stage break fool huh rule game cause time crazy mission mack shit til drop tape rhyme sell sex rhyme pound mcs watch shit skill pay skill pay skill pay skill pay pull come let suppose word yes rhyme time hand clock check cut beat bear fuck lose tell everybody truth man rockin mo skill butt beat butt fill skill skill pay skill skill pay skill skill pay skill pay ha sell bullet sell crack little neck shit listen baby outta hit yeahng tell rhyme word eye little truth world lie come come fill skill skill pay skill pay uh mike skill pay skill pay mad skill boy skill pay skill skill pay skill skill pay skill skill skill pay skill pay skill money money skill makin money money skill makin makin makin money skill makin makin money skill pay skill pay skill skill skill pay pay mike pay let pay	train
home fame cause pick mic start trust check hold check fool check mic rise fall think skin try life tape long way movin movin ooh feel ooh wrong sound bite mcs way throw bass line lie song little mad cause hook die movin	train
boom world thing quick stick night live come block control change change mean little dream rhyme build time man diamond man push control control control wall yeahself love friend leave end live city people play love hot cold want hold control control control control control thing quick drama boom day earth sit slide life little pay king crazy hair control earth control	train
time new school old school uh hook ill kickin bass face come beat rhythm check beat rhyme thing lie ice cold fire hot come lock little shout little wonder work fly try tell party people sign world oh shit world inside man write song world suck need break chance raw set people nation book hook look drive rhyme track mind clear bust bad breath maybe try ass good use people world realize feel come world come sound puttin strike grab ground style touch freak fight piece wear mike shout brother money makin smokin old school high big movin world	train
eye find reach light lose mind walk time guy hope find peace mind try wish	train
tell smile stick number maybe style bring hear ooh child run til battle people style wild step wanna battle come check style rhyme team step inside party scene come beat fiend cream sweet nice mean tough guy style try change world scheme clean shine rap cause dream stick come green jealous rhyme rhyme new family old school hip hop kick shoe rhyme spread cause music live boy let beat write rap beat step start dj try knock start shake finger pop neck mr	train
black brown town brown brown want control lose control want lose brown town brown want control lose control lose soul gold gold rise walk rise walk rise walk rise walk time time time time time rockin comin mind black weed breath rise walk rise rise rise cap cap rise great ball fire time mind time time time clown use brown king sit long miss town miss miss ground comin ground time dance dream live dream brother boy	train
hey mix master mike want hook maybe track shit right set cause mix master come double double style touch rock mike lady wanna round hear cause time rhyme ass cross fade watch stage send mcs dj mix master mike sweet fresh mix master mike break toe toe bass boom chill ask cause mad mcs dj mix master mike mix master cut fast mix master cut cut cut fast grab hold mic let word wanna let bad day slip stupid cause kind beat sick care place party people happy free mix master mike mcs dj mix master mike	train
time time time time time stop body body rock scheme blue dream time wonder hope find mean mean eat new gettin pay come type shit way boy girl rockin girl break boy rockin hey hey dog love cause crazy bet ill home love cause fool break key check thing mind fall sound brain mind game quick wonder rockin lady time work shit makin beat shit funky cause game try hand find play neck wanna time rhythm rock rhyme man rock rockin rhythm break boy girl rockin girl break boy rockin	train
half fast thing past past stack thought play wear use till tired tear clock tell time ass book fill wack rhyme burn plan plan plan fly dark night fight bring microphone check test test test hand hold long scheme plan wrong talk game act diamond wait set gold ring bet time long learn want need want mind good test test test come come come come come come come come come come come come come come come come	train
bet wonder bet think lose mind dj cut beat comin comin strong rhythm time word rhyme come real wrong sound wack bone tell everybody people sucker mcs love hit switch ball come right man sound sound sound sound sound sound sound sound sweet throw feel pain inside brain sound effect read listen everybody let let begin live foot deep soul power sweet come rhyme beat control tell people hate time mind let try come let try let try bet wonder bet think lose mind bet think lose mind	train
boy feel right look world sick evil feel whip hear world sick evil figure figure figure	train
thank	train
good friend bad enemy oh god look run push pull way good friend bad enemy wish way play wet great	train
want minute people town people dead come new brother street	train
ready time right time hand body movin body movin sound sound body movin body movin let need body rockin let flip slip let wanna freak break tell party people wrong rockin wall ball body movin body movin sound sound body movin body movin sweet nice come rap bear mom rock til break puttin body cause sound music makin people type mind fine start rap need body rockin let body movin body movin sound sound body movin body movin mike master plan ooh thank grab mic scream ooh la pack kick shoe cause come light place pull pull ask turn bass play body movin body movin sound sound body movin body movin hop right leave right leave right leave right right start land ball foot leave foot ready	train
catch eye hold car pass leave hide picture clear leave hold creep smile catch eye hold car pass eye open fly	train
gettin live spot kind game party alright stop style lock rock style pocket new yeahk thought mind watch mind thought stack king high point word fool gettin live spot puttin type game party day light alright time fast try til die ooh think second second minute minute win mind lie feel tell need power blood start wrong set meet thing sweat gettin live spot puttin kind game party alright stop hip hop stop hip hop stop hip hop stop hip hop catch brain way break try come fake come rhyme half fuck beat leave time bring beat jump house hype hear song happy day long talk shit cause strong cash spread stick sell song gettin live spot puttin kind game party day light alright sound nice sound sound nice sweet sound funk funk funk funk	train
crowd break break rock house party people cause bad rock mic word eye thing record deep record everybody gettin sound money makin money money makin money makin money money makin soft speak eat bring kiss ass funky boss want want door funky beat head shout peep let feel cause need little beat rhythm word read let tell shit new rhyme money makin money money makin money makin money money makin	train
flow scheme rhyme reason flow rise lie lie lose fall learn walk way word hear feel place deal steal feel pay respect pay word water word mic fall leave win try set stage pain train drive turn cause way live turn cause way live turn cause way live rhyme come time thought plan time come wake right dream reach pen mind rhyme scheme bone thought world rhythm change deep flow follow shout king scream microphone bring inside home word pass friend sing song pen tear eye crime line gun	train
word come water track line place paper people stack track minute thought pull picture blow mind game people peace find hope past end dream scheme time scene open eye realize plan write time crowd come way fuck bring today pain stand hold strong clown set problem new night fight hand build fight burn burn open eye realize	train
man kill friend mom need teach let die death	train
love cause stop cause stop stop mike come rock sure shot brand new mr funky want rhyme come quit time style rock mic ear ready cause man pull party people man mad hit cause stop stop stop rock come rock sure shot cross fade ass bust listen everybody cause fresh microphone come clock rock hip hop rhyme hair lot hole head thought think sick shit step rock microphone listen yes fun time cause stop cause stop stop come rock sure shot want little long woman mother sister friend want love respect end work hard suppose sit watch listen use kid corner fuck wanna piece think change style fit piece use bullshit mic send rhyme nation ill cause stop cause stop stop rockin sure shot girl	train
eye motherfucker time die tough guy time check yeahself ball bad tough guy tough guy shit fat ass throw bounce pass hang dick cause throw pick tough guy think run catch heart attack tough guy way play ball stop live tough guy tough guy tough guy shit weak tough guy fucking freak tough guy stick shit tough guy	train
boy makin freak freak boy makin freak freak boy makin freak freak boy makin freak freak puttin song send rob let cut rock light rhyme use kickin old school flow mike cause shit funny fat bass line steal money rock dick mike cause play bass shit stand work hair cut ride right listen ball mike groove rhyme kickin boy makin freak freak boy makin freak freak boy makin freak freak shit kind party stick dick boy makin freak freak makin freak freak learn time speak oh shit sound nice mike come talk shit minute let dj motherfucker game work mic rhyme stupid sleep cause raise hell listen cut reason tell catch shit sound kinda nice bust fast rap grab microphone cut shit kind rough grab microphone fuck little cool catch drive lady weed thank talk shoe pass bust shoot throw green cause hip hop grab grab club check toe green boot thing work cause funky fly head toe boy makin freak freak cause mission check boy makin freak freak boy makin freak freak boy makin freak freak boy makin freak freak	train
blind drink break life word rhyme day write book line line feel good come turn track cause thing wack fact time shout blow mind shit rough damn tough talk mind sit right wrong good figure work long try lot check believe check believe rough tough cause hide quick turn think high play real shit fake clock style try play think wild mean yeahself sit waitin help sit good kick level throw rhyme kickin high kick rhyme feel good home new yeahk city city feel home blast step uh straight door step party fresh people look kick rhyme heart cause fuck bullshit far pop truth lot way lot peace find day try stay cool try stay life smoke bomb bear boy girl yeahself cause play minute feel strong trust stop smoke key fire need water water guess leave break state mind blind work check rhyme little black book wanna look rough tough	train
right right record makin let tell try home hip hop right alright hear wanna huh alright hear wanna huh grab microphone pick fuck turn turn body rockin sound eat cause buy send funky beat work rhyme come line line try feel word rhyme come shit little stupid sick drive street fuck cause beat leave right right death alright hear wanna huh alright hear wanna huh strong way try lose track shit learn love time respect music come need let talk girl week happy old thank man stay true half step kick jam tell talk people alright hear wanna huh alright hear wanna huh alright hear alright hear ask god rhyme little fool little little taste change strong right rappin mic light hand foot ass light need cash town takin care thing forget create world problem create life thing wrong blind look listen want alright hear wanna huh alright hear wanna huh alright hear	train
stand plan set straight stand rock cause ball clear sit wonder fucking oh god tellin listen cause shut push tell cause bet scheme thing try tell listen listen listen listen stand plan set straight stand rock place feel face switch rich fly handle scheme thing	train
mind shine time mind respect bring sister brother thank world place learn body deep thank place learn sure help stop think stage chance help chance strong sure think come respect good love hate need people create bring deep fear work clear thank enemy power good try high good wish listen try good rest good time doubt think	train
time runnin runnin runnin right time cause time	train
little good guy heart attack man man guy bag let drink pack play ball walk start fall joint start sweat pound forget cause heart attack heart attack man spend money plan heart attack heart attack man big yeahself girl laugh man man world shit come throw shit heart attack heart attack man master plan heart attack heart attack man man smokin man heart attack man run respect big big bitch ass check heart attack heart attack man heart attack heart attack man time change way heart attack man oh	train
record uh huh kick kick kick kick wanna kick kick kick kick break kick foot love everybody drop cause dick guess catch crew let sound mike mic turn talk boot want battle loot time step mic come represent west test feel want rest come guy look cause bear think phone throw break kick man want pound kick kick wanna kick kick cause kick kick kick kick break kick rock stop come mic fill fuckin walk block guy funky sound boy come flow grab dick oh god funky shit pass mic cause kid train high street train fuck way hear battle tape world battle beat busy want respect grab mic fight lord feel right feelin good play little music tear run face cause love stop flow flow flow master sound little shout mom world kick kick kick kick wanna kick kick rock rock break kick shit record record cause record record cause record record record	train
uh uh uh uh uh uh uh uh ooh ooh listen shit til listen listen lady come let listen nigga rock stop body rock heart hit mad pass mic rockin park rhyme bust mom butt fuck let rhythm yes funky shoot nigga listen shit cause ill figure big phone oh god happen rock listen shit cause cause fight cause ha bear case remember freak funky beat shit long word need motherfuckin fool tellin right wrong think play hard drive work game life happen wait minute wait minute wait minute wait minute wait minute wait minute wait minute wait minute wait minute wait minute happen shit let lyric let kick shit cause flavor funk yes come represent talkin phone brain talk lot shit little freak funky soul flow tip mic talk time rhyme mcs come face cause tell nigga cause rest shit beat tip boot foot toe oh oh god oh god shit grip green trap smoke crack fucking wack eat fuckin later listen listen later fuck cause fuckin rhyme real hard steel watch ill ill ill ill ha ha	train
place quit pop shit sit track kick come live cause funky mad cash sex rhyme try peep lead team win man shoot sound soul music rock nation music rock nation uh uh check uh leave little feel cause ill fill soul train mad pump bass mic hit switch beat find shit freak story til music rock nation music rock nation	train
let let let let let let build rhyme build step mind play tape time step inside motherfucker flow style grow change come time fall bring king rock listen son cause check people cause love catch phone brain master beat hear mother bear raise come family point seven rhyme sucker later let let let let let let comin block funky cut hey mike mic grab mic cause place shit rhyme style brain flow cause fuckin rhythm rhyme listen rap motherfuckin old school flavor watch talk level high start fire level funky rhyme funky devil step minute minute step stage stage find mind wall face live check check cause head turn let mind body let let mind body let let mind body let funk funk funk funk funk	train
child earth hear blow scream end time look listen sign water cut deep ground check world look look yeahself heart right wrong mother earth need respect far long waste face end war clear earth lose treat grow small day way world grow change thing touch thing cause learn try stay right right fear doubt time time time time time cause time change time blind swing new swing close yes war lead love thing run push work way find respect true key trust self trust fear control life want hand past right late respect king way dream hope forget free bad blow cause long learn pain love sun send love light life live bullshit speak mind cause time time time time time time	train
away man hell away thing kiss come kiss	train
good man ask number	train
girl long brown hair place throw face fresh fresh wack right song mike let kick ready mic mic mic mic mike let real rhyme mc listen people mic let use fuck fuck king dick half half soul mike fat roll busy fool cause mic mic mic mic mike mike slow low mike mic bust mike mic cause eat lose eye head train ride train kick window high jump lose car head car light tell homeboy crack light light read new yeahk street face day party people place train stop train wanna check work pull train catch bullet floor catch slide door stick sweat fine peace neck hot night queen ride bust bust rhyme hard time sit man read ride train buy hot dog lyric true hope send live dream dream bear body soul mind lyric stage light set low night come microphone hand speak knowledge crowd king past think bet ass drop smokin stop rollin stop smooth run shit run strong break word boy sing turn dream life need man need crazy stress good turn king day week day come mix bass line inside brain look world window day cause change raise clear day somebody test end time look check mike new yeahk new yeahk hell town build bomb quit job cut hair cut boss care try bust little smack gold finger cause fly think stick old lady hand gun care play loud want cause pack open book hand slap pack ask question reach feel stay home catch dick ride town cause ride fly shoot man watch die slip finger coast world black world white life right cause weak man sucker try bite try uh funky baby lie hard man eye smokin smokin boot hip hop new yeahk meet girl party man mike blow man face turn red lyric waste time girl drop cause flavor big round butt serve stuff stuff peep meet girl night lie drink red room round meet girl way eat light cat ride town high live walk friend talk play music loud trip funky beat good time dj mike house rock house house house city house home house brother house mike house house crew house house house bad brain house house good night want break girl girl good	train
drop drop town drive rhyme sucker mc gettin key rock mike time time time rock tell old cause drop new kick new knowledge mc earth eat hand foot kick think care sound sound dope new new right face diss head time money girl honey lie rockin rollin wake mind kinda flow work wake face man mic peep freak figure crack sucker blue cause smell weak cause people ask talkin right peace word hear dance floor cause die die day cause way piece class rock rock smoke live write eat girl drop	train
girl girl girl girl woman east girl girl fly world	train
hey lady place city kid hit oh woman help word lookin throw crib little bit bring place body time mind crack bass talk girl tell talk kid tell lie hey lady funky lady house lady lady corner good lookin drop start stop girl stupid stupid mean stupid fresh livin white look kill makin love meet little hop little kick cause kinda record number sound step step rhythm step step rhyme open mind inside turn live lady hey lady funky hey hey hey hey lady girl girl hey hey hey hey lady time funky hey hey hey hey hey hey hey hey lady funky gold hardcore good time door break girl end ear night phone corner come miss throw window cause diss old lady leave blow yeahself train mother weak man til wake win cause girl bounce pay pound girl big long lock wear walkin high number think hey lady funky good god good god dance good god baby baby baby baby funky brother ha ha ha hey hey hey hey lady hey hey lady	train
roll big trigger watch blood cut man write rhyme cause mission steal car mission small problem night head cause fight life come good bad buy street high hear touch mic baby come girl look gun son gun son bitch pay rich run head cold makin red fire bullet die hard kid love man finger trigger son town homeboy beat ass mad write word word sucker look face hip hip slip head tip	train
look window head run pull hair shoot catch load let fly find check gun life inside house bust pull think joke trigger pull face reach pocket cash leave man stand sucker come dime talkin boy right man drive king town window roll ready throw man time big fat play wall break leg window minute hot hit come eat leg ride train car pull drive la little hard come people laugh joke throw care catch catch people car night mack man man man man black begin attack crack green come come throw sucker man life face wake look family punk rock dog everybody hand crack crack man man man man man man man man man man man man man man man man man man	train
stay night sleep watch sleep mr cool mic miss man yeahng lady mean lookin fly inside bring home busy slip sure thing turn roll ring jump pay bust roll jail boy weed outta door mother time mike stand money diamond rise red blue neck fuck eye music cause mcs place takin life come fool gettin pay ask playin beat makin music lot girl lot think smoke help brain little people come try talk shit man record mother dick girl walk clothe thing man dog pen girl life need follow drive cause run thing mack motherfucker cause fake sucker slip clock read man jack diss girl little girl want little girl world cause mind hard forget ride let peace song	train
cause high high catch find high pull rest pull pull bullet chest fear cross track reach seat pack long girl talk hell check check gold check way cause high good bust feel push step cause tell cop spend night dollar black cash flow low pull job find nice place place rob leave car takin care business inside try clock bag ice cause mo cool think feel star look police car cap help catch trap dirty crazy run dirty cash gun blue red deep night straight pull right cop knock window boy fire outta car read right book drive hang home past kind dog day high read right throw clock smell day old man turn car paper pass check cash send house throw away key kick knee straight good easy come easy bet win mother sure come bring window win break new car hot hot	train
fresh red reach mind rhyme bag let hair test business punk bear wet look crazy mess head fuck skin head throw man cause man man floor money ass bring dog come come come come choose feel brown clean clean spot house look window look city black eye girl wanna beat wanna treat girl live weed come come come come come come come come check check check funky damn funky house funky funky funky funky funky funky funky funky funky funky funky funky funky funky funky funky funky everybody funky kick fuck chill funky funky funky ha ha ha ha	train
oh buy time fresh watch window cause work livin time money street damn thing funny hand hand clothe past home place sleep fall face street smokin kickin kickin kickin drink lie fly hand head word light house remember good old day crowd live street star day old use fill gold gold record bass boot think night train live man wonder bag shoe ask dollar man need work class drink lot drink pay play blue write blue shoe head right kick check cool	train
start hit motherfucker face ball meet girl try smack cause crew break window win half law life come car bite city right wish pass kick ass try wanna buy grow people try smoke bag deal money fill man rush rush fall start girl ask hear want try ass kick homeboy throw girl soul smoke sit white house pull buy cop street cop walk beat time bomb beat rhyme kick old man oh catch good girl mind kinda rhyme think think rockin rhyme drink light mind feel rhyme rap mc rock car stop soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft soft	train
feel stress stress face face feel stress stress thing work thing game tight burn dream ghetto kid fiend stress cause come remember catch brother block crazy pocket brand new joint shorty kid talkin joint sayin nuttin hand word tight catch let ride die game makin cat look runnin cash mix play dough loot girl blow shake shit let hit freak boy doin til meet mike roll pocket feelin feelin havin good thought evil stress life right hold past fast baby way nigga tryin stress black smack switch hittin nigga raw love creep hey try rise want whip cream water run nigga sick stress tryin tryin star build want world money nigga seven stress mc gon gon gon gon gon gon gon gon gon gon gon come baby gon gon gon	train
somethin clean shit understand talkin west coast nigga west coast coast time great east land west land style rap plus track beef shit wack let let west coast thing damn ass listen word set thing straight beef come face movin movin time movin movin movin time hip hop way life tell raise child treat rhyme pop dig wit try king team sweat figure ass man rockin joint jam pack hot key lock hand turn right doin mic peace movin day rockin thing fire hip hop plan hope son havin real real cuz miss makin ball thing watch look movin movin time movin movin movin true time uh uh deep people uh uh man dj uh uh uh man uh uh man love love man uh uh uh uh uh uh forget uh mc uh uh uh	train
